index,date,hair,age,experience,salary,gender,diploma,speciality,score,availability,hired
6116,2012-10-19,blond,27.0,9.0,27544.0,F,licence,geologie,70.47,non,No
4105,2012-07-16,brun,50.0,5.0,21105.0,F,master,geologie,97.92,non,No
12601,2013-12-12,chatain,34.0,8.0,30558.0,F,master,geologie,68.56,non,No
15227,2012-01-05,chatain,38.0,14.0,36507.0,M,master,geologie,65.46,non,No
19289,2011-12-02,brun,26.0,7.0,36775.0,M,licence,geologie,60.68,non,No
2200,2014-08-21,brun,26.0,10.0,34384.0,M,master,geologie,92.27,oui,No
1641,2011-09-02,brun,43.0,4.0,36245.0,M,licence,geologie,48.13,non,No
18214,2012-08-14,blond,35.0,7.0,43414.0,M,licence,archeologie,66.95,oui,No
1598,2013-08-16,blond,35.0,3.0,36966.0,F,bac,forage,51.54,non,No
2087,2010-08-23,chatain,33.0,11.0,33306.0,F,doctorat,geologie,109.98,oui,No
3257,2013-04-02,brun,32.0,3.0,41066.0,F,bac,geologie,67.67,non,No
9163,2013-01-11,roux,32.0,6.0,31434.0,M,master,forage,81.88,oui,No
10584,2010-03-20,chatain,37.0,8.0,36260.0,M,doctorat,geologie,76.94,oui,No
670,2013-07-30,brun,39.0,16.0,37287.0,M,master,geologie,69.05,oui,No
13615,2012-06-12,blond,35.0,,42241.0,M,bac,geologie,45.44,non,No
6470,2012-12-21,roux,37.0,10.0,30787.0,M,licence,geologie,80.12,non,No
19167,2010-02-23,blond,41.0,8.0,38690.0,M,licence,geologie,31.73,non,No
13777,2014-08-24,blond,40.0,13.0,20543.0,M,doctorat,geologie,86.12,non,Yes
1732,2013-04-24,roux,29.0,10.0,30751.0,M,licence,forage,85.57,non,Yes
850,2014-10-04,chatain,39.0,11.0,32342.0,F,master,geologie,83.06,non,No
5164,2014-04-05,blond,43.0,13.0,35587.0,F,licence,detective,91.06,oui,No
5795,2014-04-22,brun,41.0,11.0,40949.0,M,master,forage,60.95,oui,No
6822,2014-12-04,chatain,38.0,10.0,31573.0,F,master,geologie,88.91,non,No
3427,2014-09-26,brun,15.0,2.0,43575.0,F,bac,forage,73.22,non,No
17326,2014-10-17,blond,16.0,13.0,32676.0,M,master,geologie,62.0,non,No
11574,2011-01-31,chatain,19.0,8.0,27762.0,F,,geologie,96.38,non,No
10368,2014-05-29,chatain,30.0,9.0,36213.0,F,master,archeologie,95.73,oui,No
8675,2010-06-18,chatain,35.0,13.0,36152.0,F,master,archeologie,57.08,oui,No
8622,2013-07-16,blond,40.0,11.0,36944.0,M,master,forage,83.29,oui,No
4745,2012-02-05,blond,32.0,11.0,41304.0,M,licence,detective,77.23,oui,No
1038,2013-07-18,blond,33.0,13.0,28595.0,M,master,forage,66.94,oui,No
15628,2010-01-03,chatain,28.0,4.0,26495.0,F,master,forage,73.7,non,No
11731,2011-04-21,brun,29.0,7.0,42139.0,M,licence,geologie,38.3,non,No
3567,2010-10-17,brun,32.0,11.0,36139.0,M,master,geologie,70.87,oui,Yes
5234,2013-10-26,roux,34.0,12.0,35866.0,F,bac,detective,68.92,non,No
13882,2012-08-29,brun,32.0,14.0,37446.0,M,master,geologie,,oui,No
6375,2014-07-18,brun,38.0,5.0,34141.0,M,master,forage,72.07,oui,No
15225,2014-08-01,brun,30.0,7.0,33819.0,M,master,geologie,49.72,non,No
1593,2012-02-25,chatain,44.0,6.0,39845.0,M,licence,forage,60.4,non,No
3430,2013-06-20,brun,24.0,14.0,31122.0,M,master,geologie,83.11,oui,No
4183,2010-07-28,brun,41.0,15.0,30755.0,M,master,geologie,95.71,oui,No
12274,2010-03-12,roux,27.0,7.0,37061.0,M,licence,forage,106.71,oui,Yes
16893,2014-11-13,blond,39.0,12.0,25786.0,M,master,forage,93.35,oui,No
11552,2013-06-04,roux,51.0,14.0,35937.0,M,licence,geologie,60.12,non,No
6594,2013-08-08,brun,21.0,12.0,38382.0,M,licence,forage,41.95,non,No
14352,2011-12-24,chatain,42.0,12.0,46176.0,M,bac,geologie,21.66,non,No
1558,2011-03-12,roux,48.0,6.0,32388.0,M,master,geologie,96.53,oui,No
13675,2012-07-24,blond,31.0,12.0,36187.0,M,licence,detective,67.42,oui,No
8702,2011-02-27,brun,53.0,9.0,38369.0,M,licence,geologie,75.41,non,No
19579,2010-01-03,blond,45.0,10.0,36565.0,M,bac,geologie,64.79,non,No
9469,2010-10-01,chatain,30.0,10.0,25767.0,F,doctorat,geologie,104.64,non,No
2441,2010-10-08,chatain,27.0,9.0,41110.0,M,master,detective,57.99,oui,No
19293,2011-04-14,chatain,33.0,4.0,30332.0,M,master,geologie,50.12,non,No
13150,2010-01-07,chatain,44.0,12.0,29492.0,F,master,geologie,71.37,non,No
6963,2011-03-26,brun,26.0,5.0,42851.0,M,licence,geologie,76.42,non,No
7796,2010-07-12,blond,44.0,10.0,37229.0,F,bac,forage,61.11,non,No
5469,2011-10-13,brun,50.0,10.0,36358.0,M,licence,geologie,46.65,non,No
7576,2011-09-15,chatain,23.0,11.0,48210.0,M,master,detective,74.06,oui,No
4269,2010-09-27,chatain,40.0,12.0,32266.0,F,master,geologie,58.09,non,Yes
13692,2013-11-02,blond,43.0,12.0,36186.0,M,master,geologie,101.12,oui,Yes
6583,2014-02-24,chatain,20.0,12.0,44017.0,F,bac,geologie,46.42,non,No
1610,2010-01-03,chatain,33.0,12.0,31814.0,F,master,detective,65.6,non,No
18444,2012-01-26,chatain,28.0,9.0,34634.0,F,master,forage,47.34,non,Yes
1173,2010-12-01,blond,37.0,8.0,39306.0,M,licence,forage,88.78,oui,No
5780,2012-05-22,chatain,34.0,8.0,38566.0,F,master,geologie,73.44,non,No
12180,2014-07-26,chatain,36.0,8.0,31389.0,F,licence,archeologie,31.56,non,Yes
14947,2014-02-27,chatain,20.0,11.0,36950.0,M,master,geologie,64.09,non,No
15097,2012-12-14,chatain,28.0,15.0,32642.0,M,licence,geologie,61.27,non,No
17801,2013-09-18,roux,13.0,16.0,35219.0,M,bac,geologie,55.69,non,No
9752,2014-07-02,brun,19.0,6.0,35872.0,F,licence,geologie,79.41,non,No
2283,2011-07-19,blond,45.0,7.0,34267.0,F,bac,geologie,43.49,non,No
7222,2012-01-03,blond,34.0,14.0,36118.0,M,licence,geologie,75.9,non,No
12504,2011-05-03,chatain,34.0,5.0,34557.0,F,master,archeologie,92.11,oui,No
13971,2014-01-03,blond,38.0,10.0,38414.0,M,licence,detective,73.06,oui,No
1172,,brun,38.0,13.0,30283.0,F,master,detective,77.55,oui,No
14088,2014-11-17,brun,35.0,8.0,31043.0,M,master,geologie,66.02,non,No
17923,2014-12-06,brun,39.0,4.0,34018.0,F,bac,geologie,53.32,non,No
12645,2010-07-02,chatain,29.0,11.0,36117.0,F,master,forage,53.85,non,Yes
8578,2012-12-08,blond,29.0,5.0,27710.0,M,licence,geologie,69.12,non,No
11711,2011-12-23,blond,37.0,4.0,40458.0,F,licence,archeologie,89.29,oui,No
8207,2011-03-10,blond,21.0,11.0,28580.0,F,licence,geologie,90.83,non,No
5883,2012-06-12,chatain,31.0,12.0,36555.0,F,doctorat,geologie,85.81,oui,No
3133,2012-11-01,brun,33.0,11.0,32460.0,F,licence,geologie,78.1,non,No
15198,2014-08-18,blond,24.0,10.0,50890.0,M,bac,forage,55.82,oui,No
3451,2013-03-16,chatain,27.0,9.0,37445.0,F,doctorat,archeologie,112.96,oui,No
3712,2010-08-16,chatain,19.0,8.0,37897.0,F,licence,forage,65.51,non,No
6962,2011-05-27,chatain,32.0,7.0,29943.0,F,doctorat,forage,102.31,oui,No
2007,2012-02-24,blond,35.0,11.0,31225.0,,master,geologie,85.87,non,No
17011,2010-10-30,blond,45.0,2.0,32521.0,M,licence,geologie,61.42,non,No
18560,,blond,36.0,9.0,43063.0,M,licence,forage,70.82,oui,No
17626,2010-07-24,blond,43.0,11.0,38030.0,M,licence,geologie,62.75,oui,No
11261,2011-06-25,brun,27.0,12.0,29996.0,F,master,geologie,107.67,non,No
5843,2010-02-28,brun,27.0,12.0,35446.0,F,master,detective,77.51,oui,No
19404,2011-09-27,blond,34.0,7.0,35290.0,M,licence,forage,68.6,non,No
3710,2014-07-17,chatain,26.0,11.0,42280.0,F,licence,forage,56.27,non,No
2559,2011-01-27,chatain,53.0,10.0,34117.0,,master,geologie,55.13,non,Yes
1658,2011-03-21,brun,35.0,11.0,32889.0,F,licence,geologie,68.62,,No
9513,2010-05-02,chatain,35.0,11.0,31231.0,M,doctorat,geologie,69.59,non,No
560,2011-11-26,chatain,30.0,10.0,36291.0,F,doctorat,forage,100.06,oui,No
15090,2010-12-12,chatain,40.0,7.0,36012.0,F,master,forage,93.22,oui,No
12809,2013-01-25,roux,37.0,3.0,39520.0,M,licence,geologie,68.84,non,No
4437,2011-04-15,chatain,49.0,6.0,30755.0,F,doctorat,forage,90.95,non,No
6351,2013-10-08,chatain,36.0,10.0,32886.0,F,licence,forage,44.22,non,Yes
6758,2012-06-13,chatain,30.0,11.0,38051.0,M,master,detective,69.39,oui,No
19013,2014-07-22,brun,41.0,9.0,30997.0,F,licence,geologie,81.71,non,No
18972,2012-05-08,blond,48.0,9.0,31480.0,M,licence,geologie,72.24,non,No
6805,2010-05-24,chatain,44.0,14.0,35689.0,M,licence,detective,64.24,non,Yes
537,2012-07-20,chatain,33.0,6.0,28461.0,M,doctorat,forage,95.89,oui,No
17991,2012-03-26,blond,46.0,7.0,31567.0,M,licence,forage,59.6,non,No
2979,2012-12-19,brun,38.0,9.0,38021.0,M,licence,geologie,50.54,non,No
4012,2014-01-08,brun,36.0,7.0,27886.0,M,doctorat,detective,94.32,oui,No
11199,2013-05-24,brun,33.0,8.0,31116.0,M,doctorat,geologie,74.99,oui,No
7722,2013-04-09,blond,41.0,11.0,38057.0,M,licence,detective,66.38,non,No
16371,2013-02-21,blond,38.0,12.0,30516.0,M,bac,geologie,56.48,non,No
18431,2011-11-18,blond,27.0,14.0,33874.0,M,licence,forage,,non,No
19484,2010-12-28,chatain,40.0,6.0,35547.0,M,master,geologie,80.93,oui,No
9962,2011-05-12,roux,48.0,8.0,30234.0,M,licence,geologie,75.6,non,No
3057,2013-11-30,blond,47.0,6.0,35899.0,M,licence,geologie,69.26,non,No
5049,2011-08-18,chatain,27.0,18.0,38662.0,M,master,geologie,47.56,non,No
9913,2011-12-23,roux,29.0,14.0,36836.0,M,bac,archeologie,113.58,oui,Yes
492,2013-01-12,brun,26.0,10.0,40470.0,M,licence,geologie,31.29,non,No
4684,2010-02-11,roux,61.0,8.0,41267.0,M,licence,detective,79.41,oui,No
8968,2013-04-02,chatain,31.0,6.0,41544.0,M,licence,forage,58.18,non,No
6610,2013-07-07,roux,29.0,13.0,36872.0,M,licence,geologie,65.14,oui,No
15554,2013-02-21,blond,29.0,11.0,34234.0,M,master,forage,110.35,oui,No
14974,2011-05-11,blond,33.0,6.0,28761.0,M,licence,geologie,78.26,non,No
14912,2011-07-28,chatain,38.0,13.0,40994.0,F,licence,detective,76.24,oui,No
4037,2011-12-31,brun,40.0,10.0,36555.0,M,master,geologie,61.6,non,No
1312,2012-09-02,brun,39.0,7.0,31544.0,M,master,geologie,78.99,non,No
5246,2013-12-15,chatain,59.0,16.0,30120.0,M,master,geologie,71.41,non,No
14808,2011-12-30,blond,29.0,5.0,24608.0,M,master,geologie,79.63,non,No
6808,2014-09-10,chatain,49.0,15.0,30986.0,M,doctorat,geologie,83.91,oui,No
3797,2013-08-19,brun,25.0,12.0,39725.0,M,licence,geologie,80.67,non,No
27,2013-06-18,brun,42.0,8.0,30641.0,F,licence,geologie,78.89,non,No
11448,2010-07-22,brun,41.0,7.0,36907.0,F,master,detective,82.55,oui,No
7258,2013-06-17,chatain,36.0,9.0,40378.0,M,licence,forage,54.66,non,No
14014,2014-01-21,chatain,20.0,6.0,26922.0,M,doctorat,geologie,91.36,non,No
12288,2014-03-12,roux,39.0,9.0,28125.0,M,licence,geologie,73.51,non,No
4504,2012-03-07,chatain,33.0,17.0,33240.0,F,master,geologie,80.03,non,No
4176,2013-09-25,chatain,30.0,13.0,36500.0,F,master,detective,83.39,non,No
7773,2013-08-23,chatain,23.0,13.0,27172.0,M,doctorat,geologie,100.77,non,No
3062,2013-11-13,brun,23.0,12.0,31231.0,F,master,geologie,95.06,non,No
5187,2013-08-05,blond,33.0,7.0,30126.0,F,doctorat,archeologie,113.79,oui,No
17257,2011-05-28,blond,42.0,8.0,36155.0,F,licence,detective,68.09,oui,No
11305,2012-11-03,brun,49.0,11.0,39977.0,M,master,forage,92.07,oui,No
7862,,brun,35.0,9.0,35945.0,F,bac,forage,63.66,non,No
3812,2012-10-03,brun,34.0,11.0,34865.0,F,master,detective,82.04,oui,No
609,2014-06-25,blond,42.0,7.0,34379.0,F,master,detective,93.19,oui,No
1075,2014-11-10,blond,40.0,7.0,27304.0,M,master,forage,74.97,oui,No
14017,2014-06-29,brun,38.0,6.0,31998.0,M,master,geologie,70.64,non,No
15983,2012-11-05,chatain,27.0,8.0,32027.0,F,master,detective,46.99,non,Yes
4023,2010-11-21,brun,45.0,5.0,40538.0,F,licence,detective,64.09,non,No
11196,2014-12-19,brun,38.0,9.0,36763.0,F,licence,geologie,82.35,non,No
14633,2013-08-25,chatain,23.0,10.0,33544.0,F,master,forage,53.73,non,No
7547,2013-11-03,brun,43.0,10.0,34732.0,M,,geologie,71.55,oui,No
15653,2013-09-17,blond,37.0,13.0,34592.0,F,licence,detective,93.03,non,No
9934,2011-02-13,chatain,57.0,9.0,38579.0,M,master,forage,54.1,non,No
480,2011-05-07,brun,27.0,7.0,25572.0,M,master,geologie,73.82,non,No
3040,2011-06-05,roux,24.0,12.0,37478.0,F,bac,archeologie,73.08,oui,No
6026,2012-04-07,chatain,43.0,8.0,34727.0,M,master,geologie,72.62,oui,No
7555,2011-03-01,brun,33.0,11.0,48715.0,F,licence,detective,63.37,oui,Yes
2568,2012-09-23,blond,46.0,17.0,26789.0,M,licence,geologie,80.25,non,No
5315,2012-12-22,chatain,41.0,6.0,36243.0,F,licence,detective,84.59,non,No
6852,2012-11-12,roux,43.0,13.0,28609.0,F,licence,forage,91.7,non,No
11324,2014-12-28,brun,27.0,12.0,42195.0,M,licence,geologie,53.87,non,No
17239,2014-10-05,chatain,34.0,10.0,33921.0,M,master,geologie,76.41,non,No
14894,2010-10-20,blond,29.0,9.0,43682.0,M,bac,geologie,37.78,non,No
10176,2014-08-24,blond,42.0,6.0,27079.0,M,master,geologie,93.33,non,No
7405,2012-12-24,brun,56.0,10.0,33770.0,F,master,archeologie,99.66,oui,No
3838,2013-03-28,chatain,43.0,10.0,32698.0,F,master,archeologie,69.41,oui,No
807,2013-03-20,brun,39.0,5.0,39604.0,F,licence,forage,68.18,non,No
16354,2010-08-08,blond,42.0,11.0,34917.0,M,master,geologie,89.87,oui,No
17879,2014-11-24,brun,38.0,12.0,41792.0,M,bac,geologie,79.51,non,No
3656,2010-01-11,brun,41.0,16.0,35438.0,F,master,detective,89.32,oui,No
854,2011-08-10,chatain,26.0,15.0,43361.0,F,licence,detective,49.07,non,No
19851,2013-05-06,blond,42.0,10.0,36932.0,M,licence,detective,82.18,non,Yes
14104,2012-06-01,chatain,30.0,8.0,36214.0,F,master,forage,52.86,non,Yes
2377,2013-12-06,roux,38.0,9.0,44818.0,M,bac,geologie,28.69,non,No
1079,2013-12-17,chatain,52.0,14.0,32697.0,F,doctorat,forage,103.82,oui,No
797,2014-03-26,blond,53.0,9.0,29917.0,M,licence,geologie,71.7,non,No
10890,2013-09-16,brun,29.0,11.0,41205.0,M,licence,geologie,71.91,non,No
5470,,chatain,20.0,9.0,33082.0,F,doctorat,detective,87.74,oui,No
3638,2013-08-19,chatain,44.0,13.0,32408.0,M,doctorat,detective,67.62,oui,No
236,2010-04-11,blond,47.0,6.0,31637.0,M,master,forage,82.33,non,Yes
14183,2013-12-02,roux,53.0,11.0,33360.0,M,bac,geologie,68.6,non,No
19882,2014-10-27,brun,38.0,10.0,35048.0,M,licence,geologie,60.26,non,No
10528,2014-05-19,brun,32.0,11.0,39516.0,F,licence,detective,84.5,oui,No
18260,2011-02-22,chatain,31.0,6.0,35096.0,F,master,geologie,69.41,non,No
10041,2013-08-15,blond,40.0,11.0,34860.0,M,master,geologie,82.22,oui,Yes
3848,2010-04-03,chatain,20.0,12.0,36319.0,F,doctorat,geologie,76.99,non,No
4320,2011-05-03,blond,18.0,11.0,36482.0,F,licence,archeologie,91.08,oui,No
18109,2014-01-24,chatain,38.0,10.0,41243.0,M,licence,geologie,47.97,non,No
14329,2013-04-30,brun,37.0,10.0,31189.0,F,master,detective,82.03,non,No
4848,2012-04-27,blond,44.0,13.0,28774.0,M,master,geologie,77.36,oui,No
18801,2013-06-19,brun,51.0,8.0,37299.0,M,licence,geologie,66.59,non,No
19606,2014-03-29,brun,40.0,9.0,33587.0,M,doctorat,geologie,72.76,oui,Yes
10425,2011-07-12,brun,34.0,11.0,34914.0,M,master,forage,67.74,oui,No
3286,2013-06-03,blond,34.0,7.0,26654.0,F,master,geologie,74.52,non,No
14639,2011-03-24,blond,16.0,7.0,32289.0,M,licence,geologie,75.01,non,No
9225,2012-07-11,chatain,42.0,12.0,33935.0,F,master,geologie,80.24,non,No
7049,2010-09-04,blond,31.0,12.0,37687.0,M,licence,forage,75.02,non,No
16162,2013-08-11,brun,37.0,8.0,29228.0,F,master,geologie,83.82,non,No
10203,2014-08-19,chatain,29.0,16.0,32035.0,F,licence,detective,58.22,non,Yes
4890,2012-02-04,roux,37.0,5.0,28282.0,F,licence,geologie,87.74,non,No
1919,2013-01-09,roux,40.0,13.0,36703.0,M,bac,,63.64,non,No
19143,2012-10-29,chatain,41.0,14.0,36283.0,F,licence,geologie,69.63,non,No
577,2011-09-11,brun,18.0,11.0,34015.0,M,master,detective,86.02,oui,No
11570,2010-01-18,brun,43.0,15.0,38336.0,M,licence,geologie,60.96,non,No
18170,2013-09-02,chatain,24.0,6.0,34182.0,F,licence,geologie,77.68,non,No
1509,2012-10-02,brun,32.0,10.0,34032.0,F,licence,geologie,73.07,non,No
15943,2014-11-01,brun,47.0,11.0,37151.0,F,licence,forage,54.42,non,No
10308,2010-04-13,chatain,37.0,9.0,39482.0,M,doctorat,geologie,92.78,oui,No
12171,2012-03-29,blond,25.0,6.0,37749.0,M,master,geologie,67.9,oui,No
15954,2011-08-16,blond,23.0,7.0,33373.0,M,licence,geologie,54.64,non,No
3974,2013-01-23,roux,43.0,4.0,34870.0,M,master,geologie,84.67,oui,No
19028,2012-07-17,blond,28.0,7.0,30416.0,M,master,geologie,91.93,oui,No
13113,2012-05-15,brun,40.0,15.0,47284.0,M,licence,,47.75,oui,No
9417,2010-07-03,chatain,34.0,13.0,36451.0,M,doctorat,forage,70.04,oui,No
16481,2013-10-18,brun,39.0,5.0,30055.0,M,master,geologie,77.13,non,No
10663,2012-04-15,brun,35.0,8.0,41359.0,M,licence,geologie,73.01,oui,Yes
829,2011-02-12,brun,24.0,12.0,42847.0,F,bac,detective,46.24,non,No
1607,2014-09-09,roux,27.0,14.0,32444.0,,master,geologie,99.17,oui,No
15531,2010-03-01,blond,30.0,11.0,37749.0,M,licence,geologie,74.95,oui,No
8152,2012-10-01,chatain,35.0,8.0,47562.0,M,master,detective,74.6,oui,No
14176,2010-12-25,blond,25.0,11.0,41564.0,M,licence,geologie,58.66,non,No
14413,2014-07-03,brun,20.0,10.0,36048.0,M,licence,geologie,49.43,non,No
1613,2012-07-02,blond,39.0,11.0,47272.0,M,bac,geologie,65.81,non,No
1740,2014-10-26,chatain,29.0,7.0,47562.0,M,licence,detective,44.27,oui,No
5829,2013-01-05,brun,30.0,11.0,33081.0,M,master,forage,60.39,non,No
17571,2011-09-25,blond,32.0,8.0,37947.0,M,licence,geologie,63.49,non,No
3217,2014-03-14,chatain,36.0,8.0,25791.0,F,doctorat,forage,100.03,oui,No
16633,2014-12-04,blond,28.0,8.0,39052.0,F,bac,geologie,65.36,non,No
4828,2011-02-13,brun,43.0,11.0,27953.0,M,master,geologie,73.52,non,No
8744,2011-02-25,chatain,40.0,8.0,33858.0,F,master,forage,76.78,oui,No
3343,2010-01-05,blond,34.0,12.0,43311.0,M,licence,geologie,44.64,,No
10096,2013-03-03,blond,34.0,10.0,,M,bac,geologie,55.88,non,No
12563,2014-07-20,brun,36.0,17.0,28663.0,F,master,forage,101.19,oui,No
2443,2014-12-25,blond,17.0,6.0,31249.0,M,master,geologie,71.98,oui,No
1024,2011-02-15,brun,31.0,9.0,40110.0,F,licence,forage,70.89,non,No
10063,2011-11-11,blond,23.0,7.0,37689.0,M,licence,forage,69.85,oui,No
6972,2010-08-18,brun,46.0,3.0,38253.0,M,licence,forage,54.51,non,No
18506,2010-10-12,brun,22.0,10.0,42783.0,M,licence,forage,52.73,oui,No
8756,2010-09-02,blond,34.0,11.0,34788.0,M,licence,geologie,66.64,non,No
8229,2014-12-09,blond,35.0,6.0,34223.0,M,licence,forage,68.33,non,No
2170,2013-08-31,brun,,6.0,32815.0,F,master,detective,108.46,oui,No
10625,2013-07-06,roux,30.0,7.0,33721.0,F,licence,detective,96.74,oui,No
1837,2010-12-06,blond,35.0,4.0,41877.0,M,licence,geologie,44.59,oui,No
153,2014-08-15,brun,27.0,2.0,36849.0,F,master,archeologie,63.62,oui,No
12974,2012-10-07,chatain,39.0,4.0,27301.0,F,master,geologie,86.1,non,No
4607,2011-05-10,chatain,31.0,5.0,36731.0,M,licence,geologie,79.41,non,No
2149,2014-03-15,brun,34.0,12.0,34850.0,M,master,forage,66.28,oui,No
13085,2014-08-20,blond,34.0,10.0,34278.0,F,master,detective,95.79,oui,No
2040,2013-08-15,brun,16.0,6.0,38783.0,M,licence,geologie,64.14,non,No
3263,2014-09-05,chatain,54.0,11.0,31556.0,F,master,geologie,52.15,non,Yes
10938,2013-09-22,chatain,32.0,9.0,34715.0,M,master,forage,68.66,non,Yes
423,2012-12-19,brun,42.0,15.0,,M,master,forage,67.87,non,No
16153,2011-06-19,chatain,40.0,5.0,36376.0,F,master,forage,77.01,non,No
1248,2012-06-21,chatain,20.0,12.0,39364.0,M,licence,geologie,64.43,non,No
13695,2011-10-17,brun,16.0,13.0,41396.0,M,licence,geologie,56.43,non,No
14991,2010-07-08,chatain,45.0,11.0,39349.0,F,licence,forage,82.87,non,No
2380,2012-01-02,brun,43.0,7.0,35442.0,M,licence,geologie,90.04,non,No
10655,2013-08-25,chatain,52.0,10.0,33872.0,M,master,geologie,83.0,non,No
10256,2010-05-23,brun,41.0,11.0,29283.0,F,master,forage,106.32,non,No
13292,2010-07-29,roux,28.0,7.0,33639.0,M,licence,forage,80.29,non,No
13032,2013-12-20,blond,32.0,11.0,31464.0,F,master,archeologie,98.38,oui,No
11728,2013-10-28,blond,29.0,2.0,32180.0,M,licence,geologie,71.84,non,No
11945,2014-08-03,brun,31.0,11.0,25107.0,M,master,geologie,69.25,non,No
13049,,chatain,35.0,7.0,31677.0,M,master,geologie,61.65,non,No
19214,2011-01-03,brun,40.0,12.0,32863.0,M,master,forage,75.54,non,No
11771,2014-11-21,blond,37.0,13.0,30241.0,M,bac,geologie,68.38,non,No
18160,2013-11-17,brun,22.0,9.0,29682.0,M,doctorat,detective,60.34,oui,No
17406,2010-08-13,roux,37.0,11.0,28390.0,F,bac,geologie,90.72,non,No
2381,2014-08-24,blond,45.0,4.0,35313.0,M,licence,geologie,59.92,non,No
15373,2014-08-11,chatain,25.0,14.0,32412.0,M,doctorat,geologie,61.09,oui,No
1135,2010-08-16,brun,33.0,7.0,32500.0,F,master,forage,90.89,non,No
15398,2010-10-03,roux,27.0,10.0,27179.0,M,master,geologie,93.34,oui,No
12185,2013-07-30,brun,48.0,6.0,35040.0,M,doctorat,detective,94.45,oui,No
8356,2010-12-08,blond,35.0,12.0,35902.0,M,licence,geologie,83.32,non,No
8528,2011-06-06,chatain,52.0,10.0,36569.0,F,master,forage,65.43,non,No
13815,2011-01-04,chatain,36.0,8.0,32779.0,M,doctorat,geologie,98.84,oui,No
7691,2012-08-15,roux,35.0,13.0,30302.0,M,licence,detective,90.65,oui,No
3792,2013-03-16,chatain,43.0,11.0,27391.0,F,doctorat,geologie,93.47,non,No
17342,2013-03-03,blond,41.0,8.0,36512.0,M,bac,geologie,55.84,non,No
9812,2013-02-23,blond,41.0,6.0,25583.0,F,licence,forage,75.15,non,No
4894,2010-11-09,brun,43.0,8.0,31281.0,F,doctorat,detective,106.44,oui,No
13922,2010-10-17,brun,32.0,6.0,36321.0,F,licence,forage,97.52,oui,No
17426,2013-11-15,brun,30.0,10.0,32436.0,F,master,forage,68.44,non,No
3097,2010-04-27,brun,24.0,15.0,42258.0,M,licence,forage,44.64,non,No
14223,2014-12-25,brun,21.0,7.0,27458.0,M,doctorat,detective,84.38,oui,No
19621,2013-06-19,blond,40.0,14.0,27461.0,M,master,geologie,90.03,non,No
4547,2014-04-02,brun,19.0,9.0,31193.0,F,master,detective,77.61,non,No
19848,2011-12-30,roux,28.0,14.0,39582.0,M,bac,forage,132.18,oui,Yes
11858,2012-01-26,brun,28.0,9.0,43479.0,M,licence,detective,41.5,oui,No
5185,2011-03-12,blond,47.0,10.0,38548.0,M,bac,geologie,44.79,non,No
6765,2010-03-11,blond,44.0,12.0,34223.0,F,master,archeologie,91.92,oui,No
5523,2014-11-12,chatain,28.0,4.0,33976.0,M,master,geologie,77.94,oui,No
3662,2010-09-27,chatain,31.0,8.0,31510.0,M,doctorat,geologie,90.88,non,No
15342,2011-05-05,roux,48.0,6.0,37368.0,M,bac,geologie,46.31,non,No
12320,2011-01-17,chatain,27.0,12.0,43060.0,F,master,archeologie,74.92,oui,No
8391,2011-06-14,brun,28.0,11.0,38473.0,M,master,detective,81.9,oui,Yes
13970,2011-08-08,roux,30.0,7.0,46924.0,M,bac,detective,75.48,oui,No
5791,2014-01-19,roux,24.0,4.0,30881.0,M,licence,forage,74.01,non,No
6770,2012-04-13,chatain,40.0,9.0,36201.0,F,master,archeologie,111.08,oui,No
18046,2010-10-30,chatain,38.0,10.0,33865.0,M,doctorat,forage,86.13,oui,No
8123,2012-12-19,roux,58.0,6.0,29005.0,F,licence,forage,85.38,non,No
2554,2014-09-03,chatain,32.0,15.0,40743.0,M,master,geologie,48.35,oui,No
4057,2010-11-12,brun,33.0,15.0,33348.0,F,licence,forage,72.14,non,No
7907,2010-07-03,chatain,50.0,10.0,26203.0,F,doctorat,detective,108.28,oui,No
10719,2011-01-06,brun,30.0,8.0,35973.0,M,master,detective,77.76,non,Yes
1475,2012-12-04,roux,50.0,5.0,31536.0,M,licence,geologie,70.48,non,No
